english_term;spanish_term;migrationsbezug_eng;migrationsbezug_spa;polysemie_eng;polysemie_spa;topic_number;topic;migrationsbezug_equal;migrationsbezug_any;migrationsbezug_both;qs_position;qs_eng;qs_spa;bundesstaat;stadt;land;uhrzeit;land_gruppe;qs_identifier_en;term_qs_identifier_en;qs_identifier_es;term_qs_identifier_es;qs_migrationsbezug_eng_final;status_eng_final;error_message_eng_final;qs_migrationsbezug_spa_final;status_spa_final;error_message_spa_final
Department of Labor;Departamento del Trabajo;0;0;0;0;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;6;department of labor phone number;departamento del trabajo pr;Coahuila;Saltillo;Mexiko;2026-03-15 08:42:09 CST (-0600);mexiko;en_5cc0006ea74ea6af8858392aba1d8a1e5f704457;en_tq_8636ea10a6f691eccc3222aa01f1b7aca3f312ac;es_9f53eb2af0528748da4c307dda6736bcda0f0c6d;es_tq_75168c1c45ec33a48318f5a70a07e9bddf84ec66;0;ok;;0;ok;
Department of Labor;Departamento del Trabajo;0;0;0;0;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;7;department of labor ct;departamento del trabajo mayaguez;Coahuila;Saltillo;Mexiko;2026-03-15 08:42:09 CST (-0600);mexiko;en_580578bc6258bab8887aefa021fc66ecff8dfa43;en_tq_757818947061117ce24d8edcec485d85f365a962;es_65b98415021334cba8b255a1737bcee792547897;es_tq_ed4141a3bf558b3b3ade5718070ac6d74367e398;0;ok;;0;ok;
Department of Labor;Departamento del Trabajo;0;0;0;0;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;8;department of labor unemployment;departamento del trabajo ponce;Coahuila;Saltillo;Mexiko;2026-03-15 08:42:09 CST (-0600);mexiko;en_7225282a429082348800c98e9c627a27e233127a;en_tq_b64601cc062cc162e53595bde901c39986eb4234;es_c1a6f2fec7e5b4622fa356e7762c1491f4c17a28;es_tq_31c1562e4d83471a35bee339d2a803c988239085;0;ok;;0;ok;
Department of Labor;Departamento del Trabajo;0;0;0;0;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;9;department of labor complaint;departamento del trabajo arecibo;Coahuila;Saltillo;Mexiko;2026-03-15 08:42:09 CST (-0600);mexiko;en_06a1f03760a26ebef1fb34b2187fdf77ef2e9e72;en_tq_28dc4c033807994755991e73489fdbc3c332f07a;es_4297ea73179a3dd682d6299cacb33c4cecac499d;es_tq_bc82a4811c6b34c04e439c64b4b59be48cf043bb;0;ok;;0;ok;
Department of Labor;Departamento del Trabajo;0;0;0;0;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;10;department of labor ga;departamento del trabajo desempleo;Coahuila;Saltillo;Mexiko;2026-03-15 08:42:09 CST (-0600);mexiko;en_117f66230b295ad00267abc414aa9ba3c62faf7c;en_tq_8d46a70ec545c083b25a7a8b4579e68d066570c4;es_0b467aced460d00ef3da35bf80ea17a4f118d2e6;es_tq_33060c5103e0af1bda92d72c93af773142a93780;0;ok;;0;ok;
Department of Labor;Departamento del Trabajo;0;0;0;0;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;1;department of labor;departamento del trabajo de los estados unidos;Colima;Colima;Mexiko;2026-03-15 08:42:09 CST (-0600);mexiko;en_b1cd646412c0b0d29fbd33f9310a73ea99c4ab63;en_tq_d509d5782aa195365ae9d1b6141b40971cb6d751;es_94d408e06a9cede8b883586e679568a5a32f087b;es_tq_0703cf525bdfac14eefa474e5aa2c4e9152024cc;0;ok;;0;ok;
Department of Labor;Departamento del Trabajo;0;0;0;0;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;2;department of labor and employment;departamento del trabajo;Colima;Colima;Mexiko;2026-03-15 08:42:09 CST (-0600);mexiko;en_d5aa72619dc79b7ab83495349c187d8ddf4da563;en_tq_1f3434c5e3df8576ba3a19391d341e55beb060bb;es_be8ce590735e9ecc5c848a274cd2dbe0041d9cbc;es_tq_c6c31f5d25a29c3a516afa1dea0c00af78d0fbf4;0;ok;;0;ok;
Department of Labor;Departamento del Trabajo;0;0;0;0;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;3;department of labor ny;departamento del trabajo (dol);Colima;Colima;Mexiko;2026-03-15 08:42:09 CST (-0600);mexiko;en_61ff90ad732690814c0838d06de7f5f8e216bc1c;en_tq_43f85e5dfee3a5172f11a5280cb05bf5a61d13a7;es_e9a181bcccf634e1f4f507a97c6ea0e12530cef8;es_tq_f5b2985aae66db60c3f84deaacc589e394e9e47d;0;ok;;0;ok;
Department of Labor;Departamento del Trabajo;0;0;0;0;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;4;department of labor and industries;departamento del trabajo eu;Colima;Colima;Mexiko;2026-03-15 08:42:09 CST (-0600);mexiko;en_dac5206722204008498233382c2c58f6ff7a7669;en_tq_724f178148d2d4f38989dc41a5db3bffecf3d8b6;es_f73466cb7d748cd1d00e1d68a55656974af8bfbe;es_tq_02b0b3b41480593af32ce7928793f283399e103d;0;ok;;0;ok;
Department of Labor;Departamento del Trabajo;0;0;0;0;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;5;department of labor login;departamento del trabajo y recursos humanos;Colima;Colima;Mexiko;2026-03-15 08:42:09 CST (-0600);mexiko;en_b593515be77d7c5d6f0a4b174ba80cd3805b5e59;en_tq_edd694f221fdf9293a27bef1fb1ace8c0cf2f474;es_fe1bc233961765953e5c372d8227e5b3a1698c85;es_tq_ad82d52d60ca05df18928b12e134ebdc2a4375e8;0;ok;;0;ok;
Department of Labor;Departamento del Trabajo;0;0;0;0;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;6;department of labor phone number;departamento del trabajo pr;Colima;Colima;Mexiko;2026-03-15 08:42:09 CST (-0600);mexiko;en_5cc0006ea74ea6af8858392aba1d8a1e5f704457;en_tq_8636ea10a6f691eccc3222aa01f1b7aca3f312ac;es_9f53eb2af0528748da4c307dda6736bcda0f0c6d;es_tq_75168c1c45ec33a48318f5a70a07e9bddf84ec66;0;ok;;0;ok;
Department of Labor;Departamento del Trabajo;0;0;0;0;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;7;department of labor ct;departamento del trabajo mayaguez;Colima;Colima;Mexiko;2026-03-15 08:42:09 CST (-0600);mexiko;en_580578bc6258bab8887aefa021fc66ecff8dfa43;en_tq_757818947061117ce24d8edcec485d85f365a962;es_65b98415021334cba8b255a1737bcee792547897;es_tq_ed4141a3bf558b3b3ade5718070ac6d74367e398;0;ok;;0;ok;
Department of Labor;Departamento del Trabajo;0;0;0;0;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;8;department of labor unemployment;departamento del trabajo ponce;Colima;Colima;Mexiko;2026-03-15 08:42:09 CST (-0600);mexiko;en_7225282a429082348800c98e9c627a27e233127a;en_tq_b64601cc062cc162e53595bde901c39986eb4234;es_c1a6f2fec7e5b4622fa356e7762c1491f4c17a28;es_tq_31c1562e4d83471a35bee339d2a803c988239085;0;ok;;0;ok;
Department of Labor;Departamento del Trabajo;0;0;0;0;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;9;department of labor complaint;departamento del trabajo arecibo;Colima;Colima;Mexiko;2026-03-15 08:42:09 CST (-0600);mexiko;en_06a1f03760a26ebef1fb34b2187fdf77ef2e9e72;en_tq_28dc4c033807994755991e73489fdbc3c332f07a;es_4297ea73179a3dd682d6299cacb33c4cecac499d;es_tq_bc82a4811c6b34c04e439c64b4b59be48cf043bb;0;ok;;0;ok;
Department of Labor;Departamento del Trabajo;0;0;0;0;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;10;department of labor ga;departamento del trabajo desempleo;Colima;Colima;Mexiko;2026-03-15 08:42:09 CST (-0600);mexiko;en_117f66230b295ad00267abc414aa9ba3c62faf7c;en_tq_8d46a70ec545c083b25a7a8b4579e68d066570c4;es_0b467aced460d00ef3da35bf80ea17a4f118d2e6;es_tq_33060c5103e0af1bda92d72c93af773142a93780;0;ok;;0;ok;
Department of Labor;Departamento del Trabajo;0;0;0;0;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;1;department of labor;departamento del trabajo de los estados unidos;Durango;Durango;Mexiko;2026-03-15 07:42:09 MST (-0700);mexiko;en_b1cd646412c0b0d29fbd33f9310a73ea99c4ab63;en_tq_d509d5782aa195365ae9d1b6141b40971cb6d751;es_94d408e06a9cede8b883586e679568a5a32f087b;es_tq_0703cf525bdfac14eefa474e5aa2c4e9152024cc;0;ok;;0;ok;
Department of Labor;Departamento del Trabajo;0;0;0;0;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;2;department of labor and employment;departamento del trabajo;Durango;Durango;Mexiko;2026-03-15 07:42:09 MST (-0700);mexiko;en_d5aa72619dc79b7ab83495349c187d8ddf4da563;en_tq_1f3434c5e3df8576ba3a19391d341e55beb060bb;es_be8ce590735e9ecc5c848a274cd2dbe0041d9cbc;es_tq_c6c31f5d25a29c3a516afa1dea0c00af78d0fbf4;0;ok;;0;ok;
Department of Labor;Departamento del Trabajo;0;0;0;0;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;3;department of labor ny;departamento del trabajo (dol);Durango;Durango;Mexiko;2026-03-15 07:42:09 MST (-0700);mexiko;en_61ff90ad732690814c0838d06de7f5f8e216bc1c;en_tq_43f85e5dfee3a5172f11a5280cb05bf5a61d13a7;es_e9a181bcccf634e1f4f507a97c6ea0e12530cef8;es_tq_f5b2985aae66db60c3f84deaacc589e394e9e47d;0;ok;;0;ok;
Department of Labor;Departamento del Trabajo;0;0;0;0;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;4;department of labor and industries;departamento del trabajo eu;Durango;Durango;Mexiko;2026-03-15 07:42:09 MST (-0700);mexiko;en_dac5206722204008498233382c2c58f6ff7a7669;en_tq_724f178148d2d4f38989dc41a5db3bffecf3d8b6;es_f73466cb7d748cd1d00e1d68a55656974af8bfbe;es_tq_02b0b3b41480593af32ce7928793f283399e103d;0;ok;;0;ok;
Department of Labor;Departamento del Trabajo;0;0;0;0;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;5;department of labor login;departamento del trabajo y recursos humanos;Durango;Durango;Mexiko;2026-03-15 07:42:09 MST (-0700);mexiko;en_b593515be77d7c5d6f0a4b174ba80cd3805b5e59;en_tq_edd694f221fdf9293a27bef1fb1ace8c0cf2f474;es_fe1bc233961765953e5c372d8227e5b3a1698c85;es_tq_ad82d52d60ca05df18928b12e134ebdc2a4375e8;0;ok;;0;ok;
Department of Labor;Departamento del Trabajo;0;0;0;0;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;6;department of labor phone number;departamento del trabajo pr;Durango;Durango;Mexiko;2026-03-15 07:42:09 MST (-0700);mexiko;en_5cc0006ea74ea6af8858392aba1d8a1e5f704457;en_tq_8636ea10a6f691eccc3222aa01f1b7aca3f312ac;es_9f53eb2af0528748da4c307dda6736bcda0f0c6d;es_tq_75168c1c45ec33a48318f5a70a07e9bddf84ec66;0;ok;;0;ok;
Department of Labor;Departamento del Trabajo;0;0;0;0;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;7;department of labor ct;departamento del trabajo mayaguez;Durango;Durango;Mexiko;2026-03-15 07:42:09 MST (-0700);mexiko;en_580578bc6258bab8887aefa021fc66ecff8dfa43;en_tq_757818947061117ce24d8edcec485d85f365a962;es_65b98415021334cba8b255a1737bcee792547897;es_tq_ed4141a3bf558b3b3ade5718070ac6d74367e398;0;ok;;0;ok;
Department of Labor;Departamento del Trabajo;0;0;0;0;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;8;department of labor unemployment;departamento del trabajo ponce;Durango;Durango;Mexiko;2026-03-15 07:42:09 MST (-0700);mexiko;en_7225282a429082348800c98e9c627a27e233127a;en_tq_b64601cc062cc162e53595bde901c39986eb4234;es_c1a6f2fec7e5b4622fa356e7762c1491f4c17a28;es_tq_31c1562e4d83471a35bee339d2a803c988239085;0;ok;;0;ok;
Department of Labor;Departamento del Trabajo;0;0;0;0;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;9;department of labor complaint;departamento del trabajo arecibo;Durango;Durango;Mexiko;2026-03-15 07:42:09 MST (-0700);mexiko;en_06a1f03760a26ebef1fb34b2187fdf77ef2e9e72;en_tq_28dc4c033807994755991e73489fdbc3c332f07a;es_4297ea73179a3dd682d6299cacb33c4cecac499d;es_tq_bc82a4811c6b34c04e439c64b4b59be48cf043bb;0;ok;;0;ok;
Department of Labor;Departamento del Trabajo;0;0;0;0;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;10;department of labor ga;departamento del trabajo desempleo;Durango;Durango;Mexiko;2026-03-15 07:42:09 MST (-0700);mexiko;en_117f66230b295ad00267abc414aa9ba3c62faf7c;en_tq_8d46a70ec545c083b25a7a8b4579e68d066570c4;es_0b467aced460d00ef3da35bf80ea17a4f118d2e6;es_tq_33060c5103e0af1bda92d72c93af773142a93780;0;ok;;0;ok;
Department of Labor;Departamento del Trabajo;0;0;0;0;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;1;department of labor;departamento del trabajo de los estados unidos;Guanajuato;Guanajuato;Mexiko;2026-03-15 08:42:09 CST (-0600);mexiko;en_b1cd646412c0b0d29fbd33f9310a73ea99c4ab63;en_tq_d509d5782aa195365ae9d1b6141b40971cb6d751;es_94d408e06a9cede8b883586e679568a5a32f087b;es_tq_0703cf525bdfac14eefa474e5aa2c4e9152024cc;0;ok;;0;ok;
Department of Labor;Departamento del Trabajo;0;0;0;0;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;2;department of labor and employment;departamento del trabajo;Guanajuato;Guanajuato;Mexiko;2026-03-15 08:42:09 CST (-0600);mexiko;en_d5aa72619dc79b7ab83495349c187d8ddf4da563;en_tq_1f3434c5e3df8576ba3a19391d341e55beb060bb;es_be8ce590735e9ecc5c848a274cd2dbe0041d9cbc;es_tq_c6c31f5d25a29c3a516afa1dea0c00af78d0fbf4;0;ok;;0;ok;
Department of Labor;Departamento del Trabajo;0;0;0;0;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;3;department of labor ny;departamento del trabajo (dol);Guanajuato;Guanajuato;Mexiko;2026-03-15 08:42:09 CST (-0600);mexiko;en_61ff90ad732690814c0838d06de7f5f8e216bc1c;en_tq_43f85e5dfee3a5172f11a5280cb05bf5a61d13a7;es_e9a181bcccf634e1f4f507a97c6ea0e12530cef8;es_tq_f5b2985aae66db60c3f84deaacc589e394e9e47d;0;ok;;0;ok;
Department of Labor;Departamento del Trabajo;0;0;0;0;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;4;department of labor and industries;departamento del trabajo eu;Guanajuato;Guanajuato;Mexiko;2026-03-15 08:42:09 CST (-0600);mexiko;en_dac5206722204008498233382c2c58f6ff7a7669;en_tq_724f178148d2d4f38989dc41a5db3bffecf3d8b6;es_f73466cb7d748cd1d00e1d68a55656974af8bfbe;es_tq_02b0b3b41480593af32ce7928793f283399e103d;0;ok;;0;ok;
Department of Labor;Departamento del Trabajo;0;0;0;0;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;5;department of labor login;departamento del trabajo y recursos humanos;Guanajuato;Guanajuato;Mexiko;2026-03-15 08:42:09 CST (-0600);mexiko;en_b593515be77d7c5d6f0a4b174ba80cd3805b5e59;en_tq_edd694f221fdf9293a27bef1fb1ace8c0cf2f474;es_fe1bc233961765953e5c372d8227e5b3a1698c85;es_tq_ad82d52d60ca05df18928b12e134ebdc2a4375e8;0;ok;;0;ok;
Department of Labor;Departamento del Trabajo;0;0;0;0;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;6;department of labor phone number;departamento del trabajo pr;Guanajuato;Guanajuato;Mexiko;2026-03-15 08:42:09 CST (-0600);mexiko;en_5cc0006ea74ea6af8858392aba1d8a1e5f704457;en_tq_8636ea10a6f691eccc3222aa01f1b7aca3f312ac;es_9f53eb2af0528748da4c307dda6736bcda0f0c6d;es_tq_75168c1c45ec33a48318f5a70a07e9bddf84ec66;0;ok;;0;ok;
Department of Labor;Departamento del Trabajo;0;0;0;0;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;7;department of labor ct;departamento del trabajo mayaguez;Guanajuato;Guanajuato;Mexiko;2026-03-15 08:42:09 CST (-0600);mexiko;en_580578bc6258bab8887aefa021fc66ecff8dfa43;en_tq_757818947061117ce24d8edcec485d85f365a962;es_65b98415021334cba8b255a1737bcee792547897;es_tq_ed4141a3bf558b3b3ade5718070ac6d74367e398;0;ok;;0;ok;
Department of Labor;Departamento del Trabajo;0;0;0;0;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;8;department of labor unemployment;departamento del trabajo ponce;Guanajuato;Guanajuato;Mexiko;2026-03-15 08:42:09 CST (-0600);mexiko;en_7225282a429082348800c98e9c627a27e233127a;en_tq_b64601cc062cc162e53595bde901c39986eb4234;es_c1a6f2fec7e5b4622fa356e7762c1491f4c17a28;es_tq_31c1562e4d83471a35bee339d2a803c988239085;0;ok;;0;ok;
Department of Labor;Departamento del Trabajo;0;0;0;0;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;9;department of labor complaint;departamento del trabajo arecibo;Guanajuato;Guanajuato;Mexiko;2026-03-15 08:42:09 CST (-0600);mexiko;en_06a1f03760a26ebef1fb34b2187fdf77ef2e9e72;en_tq_28dc4c033807994755991e73489fdbc3c332f07a;es_4297ea73179a3dd682d6299cacb33c4cecac499d;es_tq_bc82a4811c6b34c04e439c64b4b59be48cf043bb;0;ok;;0;ok;
Department of Labor;Departamento del Trabajo;0;0;0;0;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;10;department of labor ga;departamento del trabajo desempleo;Guanajuato;Guanajuato;Mexiko;2026-03-15 08:42:09 CST (-0600);mexiko;en_117f66230b295ad00267abc414aa9ba3c62faf7c;en_tq_8d46a70ec545c083b25a7a8b4579e68d066570c4;es_0b467aced460d00ef3da35bf80ea17a4f118d2e6;es_tq_33060c5103e0af1bda92d72c93af773142a93780;0;ok;;0;ok;
Department of Labor;Departamento del Trabajo;0;0;0;0;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;1;department of labor;departamento del trabajo de los estados unidos;Guerrero;Chilpancingo;Mexiko;2026-03-15 08:42:09 CST (-0600);mexiko;en_b1cd646412c0b0d29fbd33f9310a73ea99c4ab63;en_tq_d509d5782aa195365ae9d1b6141b40971cb6d751;es_94d408e06a9cede8b883586e679568a5a32f087b;es_tq_0703cf525bdfac14eefa474e5aa2c4e9152024cc;0;ok;;0;ok;
Department of Labor;Departamento del Trabajo;0;0;0;0;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;2;department of labor and employment;departamento del trabajo;Guerrero;Chilpancingo;Mexiko;2026-03-15 08:42:09 CST (-0600);mexiko;en_d5aa72619dc79b7ab83495349c187d8ddf4da563;en_tq_1f3434c5e3df8576ba3a19391d341e55beb060bb;es_be8ce590735e9ecc5c848a274cd2dbe0041d9cbc;es_tq_c6c31f5d25a29c3a516afa1dea0c00af78d0fbf4;0;ok;;0;ok;
Department of Labor;Departamento del Trabajo;0;0;0;0;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;3;department of labor ny;departamento del trabajo (dol);Guerrero;Chilpancingo;Mexiko;2026-03-15 08:42:09 CST (-0600);mexiko;en_61ff90ad732690814c0838d06de7f5f8e216bc1c;en_tq_43f85e5dfee3a5172f11a5280cb05bf5a61d13a7;es_e9a181bcccf634e1f4f507a97c6ea0e12530cef8;es_tq_f5b2985aae66db60c3f84deaacc589e394e9e47d;0;ok;;0;ok;
Department of Labor;Departamento del Trabajo;0;0;0;0;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;4;department of labor and industries;departamento del trabajo eu;Guerrero;Chilpancingo;Mexiko;2026-03-15 08:42:09 CST (-0600);mexiko;en_dac5206722204008498233382c2c58f6ff7a7669;en_tq_724f178148d2d4f38989dc41a5db3bffecf3d8b6;es_f73466cb7d748cd1d00e1d68a55656974af8bfbe;es_tq_02b0b3b41480593af32ce7928793f283399e103d;0;ok;;0;ok;
Department of Labor;Departamento del Trabajo;0;0;0;0;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;5;department of labor login;departamento del trabajo y recursos humanos;Guerrero;Chilpancingo;Mexiko;2026-03-15 08:42:09 CST (-0600);mexiko;en_b593515be77d7c5d6f0a4b174ba80cd3805b5e59;en_tq_edd694f221fdf9293a27bef1fb1ace8c0cf2f474;es_fe1bc233961765953e5c372d8227e5b3a1698c85;es_tq_ad82d52d60ca05df18928b12e134ebdc2a4375e8;0;ok;;0;ok;
Department of Labor;Departamento del Trabajo;0;0;0;0;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;6;department of labor phone number;departamento del trabajo pr;Guerrero;Chilpancingo;Mexiko;2026-03-15 08:42:09 CST (-0600);mexiko;en_5cc0006ea74ea6af8858392aba1d8a1e5f704457;en_tq_8636ea10a6f691eccc3222aa01f1b7aca3f312ac;es_9f53eb2af0528748da4c307dda6736bcda0f0c6d;es_tq_75168c1c45ec33a48318f5a70a07e9bddf84ec66;0;ok;;0;ok;
Department of Labor;Departamento del Trabajo;0;0;0;0;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;7;department of labor ct;departamento del trabajo mayaguez;Guerrero;Chilpancingo;Mexiko;2026-03-15 08:42:09 CST (-0600);mexiko;en_580578bc6258bab8887aefa021fc66ecff8dfa43;en_tq_757818947061117ce24d8edcec485d85f365a962;es_65b98415021334cba8b255a1737bcee792547897;es_tq_ed4141a3bf558b3b3ade5718070ac6d74367e398;0;ok;;0;ok;
Department of Labor;Departamento del Trabajo;0;0;0;0;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;8;department of labor unemployment;departamento del trabajo ponce;Guerrero;Chilpancingo;Mexiko;2026-03-15 08:42:09 CST (-0600);mexiko;en_7225282a429082348800c98e9c627a27e233127a;en_tq_b64601cc062cc162e53595bde901c39986eb4234;es_c1a6f2fec7e5b4622fa356e7762c1491f4c17a28;es_tq_31c1562e4d83471a35bee339d2a803c988239085;0;ok;;0;ok;
Department of Labor;Departamento del Trabajo;0;0;0;0;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;9;department of labor complaint;departamento del trabajo arecibo;Guerrero;Chilpancingo;Mexiko;2026-03-15 08:42:09 CST (-0600);mexiko;en_06a1f03760a26ebef1fb34b2187fdf77ef2e9e72;en_tq_28dc4c033807994755991e73489fdbc3c332f07a;es_4297ea73179a3dd682d6299cacb33c4cecac499d;es_tq_bc82a4811c6b34c04e439c64b4b59be48cf043bb;0;ok;;0;ok;
Department of Labor;Departamento del Trabajo;0;0;0;0;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;10;department of labor ga;departamento del trabajo desempleo;Guerrero;Chilpancingo;Mexiko;2026-03-15 08:42:09 CST (-0600);mexiko;en_117f66230b295ad00267abc414aa9ba3c62faf7c;en_tq_8d46a70ec545c083b25a7a8b4579e68d066570c4;es_0b467aced460d00ef3da35bf80ea17a4f118d2e6;es_tq_33060c5103e0af1bda92d72c93af773142a93780;0;ok;;0;ok;
Department of Labor;Departamento del Trabajo;0;0;0;0;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;1;department of labor;departamento del trabajo de los estados unidos;Hidalgo;Pachuca;Mexiko;2026-03-15 08:42:09 CST (-0600);mexiko;en_b1cd646412c0b0d29fbd33f9310a73ea99c4ab63;en_tq_d509d5782aa195365ae9d1b6141b40971cb6d751;es_94d408e06a9cede8b883586e679568a5a32f087b;es_tq_0703cf525bdfac14eefa474e5aa2c4e9152024cc;0;ok;;0;ok;
Department of Labor;Departamento del Trabajo;0;0;0;0;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;2;department of labor and employment;departamento del trabajo;Hidalgo;Pachuca;Mexiko;2026-03-15 08:42:09 CST (-0600);mexiko;en_d5aa72619dc79b7ab83495349c187d8ddf4da563;en_tq_1f3434c5e3df8576ba3a19391d341e55beb060bb;es_be8ce590735e9ecc5c848a274cd2dbe0041d9cbc;es_tq_c6c31f5d25a29c3a516afa1dea0c00af78d0fbf4;0;ok;;0;ok;
Department of Labor;Departamento del Trabajo;0;0;0;0;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;3;department of labor ny;departamento del trabajo (dol);Hidalgo;Pachuca;Mexiko;2026-03-15 08:42:09 CST (-0600);mexiko;en_61ff90ad732690814c0838d06de7f5f8e216bc1c;en_tq_43f85e5dfee3a5172f11a5280cb05bf5a61d13a7;es_e9a181bcccf634e1f4f507a97c6ea0e12530cef8;es_tq_f5b2985aae66db60c3f84deaacc589e394e9e47d;0;ok;;0;ok;
Department of Labor;Departamento del Trabajo;0;0;0;0;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;4;department of labor and industries;departamento del trabajo eu;Hidalgo;Pachuca;Mexiko;2026-03-15 08:42:09 CST (-0600);mexiko;en_dac5206722204008498233382c2c58f6ff7a7669;en_tq_724f178148d2d4f38989dc41a5db3bffecf3d8b6;es_f73466cb7d748cd1d00e1d68a55656974af8bfbe;es_tq_02b0b3b41480593af32ce7928793f283399e103d;0;ok;;0;ok;
Department of Labor;Departamento del Trabajo;0;0;0;0;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;5;department of labor login;departamento del trabajo y recursos humanos;Hidalgo;Pachuca;Mexiko;2026-03-15 08:42:09 CST (-0600);mexiko;en_b593515be77d7c5d6f0a4b174ba80cd3805b5e59;en_tq_edd694f221fdf9293a27bef1fb1ace8c0cf2f474;es_fe1bc233961765953e5c372d8227e5b3a1698c85;es_tq_ad82d52d60ca05df18928b12e134ebdc2a4375e8;0;ok;;0;ok;
Department of Labor;Departamento del Trabajo;0;0;0;0;4;Institutionen, Akteure, rechtliche Strukturen;1;0;0;6;department of labor phone number;departamento del trabajo pr;Hidalgo;Pachuca;Mexiko;2026-03-15 08:42:09 CST (-0600);mexiko;en_5cc0006ea74ea6af8858392aba1d8a1e5f704457;en_tq_8636ea10a6f691eccc3222aa01f1b7aca3f312ac;es_9f53eb2af0528748da4c307dda6736bcda0f0c6d;es_tq_75168c1c45ec33a48318f5a70a07e9bddf84ec66;0;ok;;0;ok;
